corpus,arch,seed,cell,input,loss,group,protocol,source,target,folds,macro_f1_0123,macro_f1_012,macro_map,micro_map,per_fold_macro_f1_0123,per_fold_macro_f1_012,per_fold_macro_map,per_fold_sd_macro_f1_0123,per_fold_sd_macro_f1_012,per_fold_sd_macro_map,weight_decay,tuned_on,selected_on,tuned_per_fold,normalization,checkpoint
amass_clean,medium_100ep,seed1,in_pkd__loss_p,pkd,p,carepd_lodo_BMCLab,lodo,the other three,BMCLab,1,0.31483402475714684,0.4197786996761958,0.4670257866382599,0.43572431802749634,0.31483402475714684,0.4197786996761958,0.4670257866382599,,,,0.00001,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed1/in_pkd__loss_p/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed2,in_pkd__loss_p,pkd,p,carepd_lodo_BMCLab,lodo,the other three,BMCLab,1,0.29994408786296844,0.39992545048395794,0.4532493054866791,0.3697899580001831,0.29994408786296844,0.39992545048395794,0.4532493054866791,,,,3e-6,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed2/in_pkd__loss_p/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed42,in_pkd__loss_p,pkd,p,carepd_lodo_BMCLab,lodo,the other three,BMCLab,1,0.37684641778469086,0.5024618903795878,0.4971823990345001,0.48866328597068787,0.37684641778469086,0.5024618903795878,0.4971823990345001,,,,0.0003,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed42/in_pkd__loss_p/lightning_logs/version_0/checkpoints/epoch=94-step=10925.ckpt
amass_clean,medium_100ep,seed1,in_pkd__loss_pk,pkd,pk,carepd_lodo_BMCLab,lodo,the other three,BMCLab,1,0.33804192394018173,0.4507225652535756,0.46094629168510437,0.4297427535057068,0.33804192394018173,0.4507225652535756,0.46094629168510437,,,,0.00003,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed1/in_pkd__loss_pk/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed2,in_pkd__loss_pk,pkd,pk,carepd_lodo_BMCLab,lodo,the other three,BMCLab,1,0.31639554258435965,0.4218607234458129,0.6360480189323425,0.5833346843719482,0.31639554258435965,0.4218607234458129,0.6360480189323425,,,,0.00003,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed2/in_pkd__loss_pk/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed42,in_pkd__loss_pk,pkd,pk,carepd_lodo_BMCLab,lodo,the other three,BMCLab,1,0.17048292607069016,0.22731056809425354,0.5154017806053162,0.2337888479232788,0.17048292607069016,0.22731056809425354,0.5154017806053162,,,,3e-6,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed42/in_pkd__loss_pk/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed1,in_pkd__loss_pkd,pkd,pkd,carepd_lodo_BMCLab,lodo,the other three,BMCLab,1,0.15627080760896206,0.2083610768119494,0.504729151725769,0.34321171045303345,0.15627080760896206,0.2083610768119494,0.504729151725769,,,,0.0003,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed1/in_pkd__loss_pkd/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed2,in_pkd__loss_pkd,pkd,pkd,carepd_lodo_BMCLab,lodo,the other three,BMCLab,1,0.21453551575541496,0.2860473543405533,0.5912442803382874,0.4030449390411377,0.21453551575541496,0.2860473543405533,0.5912442803382874,,,,0.0001,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed2/in_pkd__loss_pkd/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed42,in_pkd__loss_pkd,pkd,pkd,carepd_lodo_BMCLab,lodo,the other three,BMCLab,1,0.20048556104302406,0.26731408139069873,0.4741798937320709,0.3558366000652313,0.20048556104302406,0.26731408139069873,0.4741798937320709,,,,0.00003,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed42/in_pkd__loss_pkd/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed1,in_p__loss_p,p,p,carepd_lodo_PD-GaM,lodo,the other three,PD-GaM,1,0.4869377166032791,0.450668732325236,0.6218991279602051,0.6465020179748535,0.4869377166032791,0.450668732325236,0.6218991279602051,,,,3e-6,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed1/in_p__loss_p/lightning_logs/version_0/checkpoints/epoch=94-step=10925.ckpt
amass_clean,medium_100ep,seed2,in_p__loss_p,p,p,carepd_lodo_PD-GaM,lodo,the other three,PD-GaM,1,0.4710578881204128,0.41039011379082996,0.6427276134490967,0.6332857608795166,0.4710578881204128,0.41039011379082996,0.6427276134490967,,,,0.0003,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed2/in_p__loss_p/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed42,in_p__loss_p,p,p,carepd_lodo_PD-GaM,lodo,the other three,PD-GaM,1,0.42462821304798126,0.4421399434407552,0.5071220993995667,0.5340948104858398,0.42462821304798126,0.4421399434407552,0.5071220993995667,,,,0.00003,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed42/in_p__loss_p/lightning_logs/version_0/checkpoints/epoch=94-step=10925.ckpt
amass_clean,medium_100ep,seed1,in_p__loss_pk,p,pk,carepd_lodo_PD-GaM,lodo,the other three,PD-GaM,1,0.25527244061231613,0.3403632541497548,0.34688249230384827,0.3876369595527649,0.25527244061231613,0.3403632541497548,0.34688249230384827,,,,0.00001,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed1/in_p__loss_pk/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed2,in_p__loss_pk,p,pk,carepd_lodo_PD-GaM,lodo,the other three,PD-GaM,1,0.36092379223555326,0.46734283367792767,0.4490467607975006,0.586210310459137,0.36092379223555326,0.46734283367792767,0.4490467607975006,,,,3e-6,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed2/in_p__loss_pk/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed42,in_p__loss_pk,p,pk,carepd_lodo_PD-GaM,lodo,the other three,PD-GaM,1,0.4673902280628681,0.42318696280320484,0.5253623723983765,0.5705000758171082,0.4673902280628681,0.42318696280320484,0.5253623723983765,,,,0.0001,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed42/in_p__loss_pk/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed1,in_p__loss_pkd,p,pkd,carepd_lodo_PD-GaM,lodo,the other three,PD-GaM,1,0.40512848645448685,0.4449332157770793,0.4586760401725769,0.540533721446991,0.40512848645448685,0.4449332157770793,0.4586760401725769,,,,3e-6,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed1/in_p__loss_pkd/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed2,in_p__loss_pkd,p,pkd,carepd_lodo_PD-GaM,lodo,the other three,PD-GaM,1,0.36382606625556946,0.43858979145685834,0.3912526071071625,0.5381473302841187,0.36382606625556946,0.43858979145685834,0.3912526071071625,,,,0.00001,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed2/in_p__loss_pkd/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed42,in_p__loss_pkd,p,pkd,carepd_lodo_PD-GaM,lodo,the other three,PD-GaM,1,0.42275821045041084,0.3970109472672145,0.596950113773346,0.6357607245445251,0.42275821045041084,0.3970109472672145,0.596950113773346,,,,0.0003,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed42/in_p__loss_pkd/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed1,in_pk__loss_p,pk,p,carepd_lodo_PD-GaM,lodo,the other three,PD-GaM,1,0.39506970718503,0.4600929419199626,0.4234367907047272,0.5288304686546326,0.39506970718503,0.4600929419199626,0.4234367907047272,,,,3e-6,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed1/in_pk__loss_p/lightning_logs/version_0/checkpoints/epoch=94-step=10925.ckpt
amass_clean,medium_100ep,seed2,in_pk__loss_p,pk,p,carepd_lodo_PD-GaM,lodo,the other three,PD-GaM,1,0.41222623735666275,0.40677783886591595,0.48771899938583374,0.5185074806213379,0.41222623735666275,0.40677783886591595,0.48771899938583374,,,,3e-6,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed2/in_pk__loss_p/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed42,in_pk__loss_p,pk,p,carepd_lodo_PD-GaM,lodo,the other three,PD-GaM,1,0.32200153917074203,0.4293353855609894,0.36785534024238586,0.48449599742889404,0.32200153917074203,0.4293353855609894,0.36785534024238586,,,,3e-6,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed42/in_pk__loss_p/lightning_logs/version_0/checkpoints/epoch=94-step=10925.ckpt
amass_clean,medium_100ep,seed1,in_pk__loss_pk,pk,pk,carepd_lodo_PD-GaM,lodo,the other three,PD-GaM,1,0.35369060281664133,0.4525398512681325,0.49672991037368774,0.6482256650924683,0.35369060281664133,0.4525398512681325,0.49672991037368774,,,,0.00001,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed1/in_pk__loss_pk/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed2,in_pk__loss_pk,pk,pk,carepd_lodo_PD-GaM,lodo,the other three,PD-GaM,1,0.3564394414424896,0.47525258858998615,0.46993011236190796,0.6515796184539795,0.3564394414424896,0.47525258858998615,0.46993011236190796,,,,3e-6,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed2/in_pk__loss_pk/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed42,in_pk__loss_pk,pk,pk,carepd_lodo_PD-GaM,lodo,the other three,PD-GaM,1,0.4063045158982277,0.47669870654741925,0.4685685336589813,0.6273234486579895,0.4063045158982277,0.47669870654741925,0.4685685336589813,,,,0.00003,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed42/in_pk__loss_pk/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed1,in_pk__loss_pkd,pk,pkd,carepd_lodo_PD-GaM,lodo,the other three,PD-GaM,1,0.29950037598609924,0.3993338346481323,0.6040429472923279,0.6294479370117188,0.29950037598609924,0.3993338346481323,0.6040429472923279,,,,0.0003,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed1/in_pk__loss_pkd/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed2,in_pk__loss_pkd,pk,pkd,carepd_lodo_PD-GaM,lodo,the other three,PD-GaM,1,0.3962613381445408,0.43532519042491913,0.5221841931343079,0.6229150295257568,0.3962613381445408,0.43532519042491913,0.5221841931343079,,,,0.0001,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed2/in_pk__loss_pkd/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed42,in_pk__loss_pkd,pk,pkd,carepd_lodo_PD-GaM,lodo,the other three,PD-GaM,1,0.48559103161096573,0.42523247996966046,0.6288677453994751,0.6530952453613281,0.48559103161096573,0.42523247996966046,0.6288677453994751,,,,0.0003,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed42/in_pk__loss_pkd/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed1,in_pkd__loss_p,pkd,p,carepd_lodo_PD-GaM,lodo,the other three,PD-GaM,1,0.30961841344833374,0.37863651663064957,0.4888225197792053,0.5919381380081177,0.30961841344833374,0.37863651663064957,0.4888225197792053,,,,0.00001,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed1/in_pkd__loss_p/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed2,in_pkd__loss_p,pkd,p,carepd_lodo_PD-GaM,lodo,the other three,PD-GaM,1,0.44506993889808655,0.487365980943044,0.5237368941307068,0.6269629001617432,0.44506993889808655,0.487365980943044,0.5237368941307068,,,,3e-6,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed2/in_pkd__loss_p/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed42,in_pkd__loss_p,pkd,p,carepd_lodo_PD-GaM,lodo,the other three,PD-GaM,1,0.425933551043272,0.4197632521390915,0.5665786266326904,0.5794155597686768,0.425933551043272,0.4197632521390915,0.5665786266326904,,,,0.0003,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed42/in_pkd__loss_p/lightning_logs/version_0/checkpoints/epoch=94-step=10925.ckpt
amass_clean,medium_100ep,seed1,in_pkd__loss_pk,pkd,pk,carepd_lodo_PD-GaM,lodo,the other three,PD-GaM,1,0.36593928933143616,0.48791905244191486,0.49948617815971375,0.6736507415771484,0.36593928933143616,0.48791905244191486,0.49948617815971375,,,,0.00003,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed1/in_pkd__loss_pk/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed2,in_pkd__loss_pk,pkd,pk,carepd_lodo_PD-GaM,lodo,the other three,PD-GaM,1,0.3950984859839082,0.5077503621578217,0.5545428991317749,0.6183232069015503,0.3950984859839082,0.5077503621578217,0.5545428991317749,,,,0.00003,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed2/in_pkd__loss_pk/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed42,in_pkd__loss_pk,pkd,pk,carepd_lodo_PD-GaM,lodo,the other three,PD-GaM,1,0.38098419457674026,0.5079789261023203,0.49156084656715393,0.6878174543380737,0.38098419457674026,0.5079789261023203,0.49156084656715393,,,,3e-6,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed42/in_pkd__loss_pk/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed1,in_pkd__loss_pkd,pkd,pkd,carepd_lodo_PD-GaM,lodo,the other three,PD-GaM,1,0.48826080560684204,0.49597564339637756,0.6402046084403992,0.6883840560913086,0.48826080560684204,0.49597564339637756,0.6402046084403992,,,,0.0003,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed1/in_pkd__loss_pkd/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed2,in_pkd__loss_pkd,pkd,pkd,carepd_lodo_PD-GaM,lodo,the other three,PD-GaM,1,0.37326318956911564,0.46064721544583637,0.5729789733886719,0.6739312410354614,0.37326318956911564,0.46064721544583637,0.5729789733886719,,,,0.0001,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed2/in_pkd__loss_pkd/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed42,in_pkd__loss_pkd,pkd,pkd,carepd_lodo_PD-GaM,lodo,the other three,PD-GaM,1,0.36792534962296486,0.3905671288569768,0.6008460521697998,0.6232503056526184,0.36792534962296486,0.3905671288569768,0.6008460521697998,,,,0.00003,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed42/in_pkd__loss_pkd/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed1,in_p__loss_p,p,p,carepd_lodo_T-SDU-PD,lodo,the other three,T-SDU-PD,1,0.34772714227437973,0.463636189699173,0.4364759624004364,0.4212251603603363,0.34772714227437973,0.463636189699173,0.4364759624004364,,,,3e-6,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed1/in_p__loss_p/lightning_logs/version_0/checkpoints/epoch=94-step=10925.ckpt
amass_clean,medium_100ep,seed2,in_p__loss_p,p,p,carepd_lodo_T-SDU-PD,lodo,the other three,T-SDU-PD,1,0.3293520659208298,0.4391360878944397,0.48787641525268555,0.4484198987483978,0.3293520659208298,0.4391360878944397,0.48787641525268555,,,,0.0003,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed2/in_p__loss_p/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed42,in_p__loss_p,p,p,carepd_lodo_T-SDU-PD,lodo,the other three,T-SDU-PD,1,0.34993384033441544,0.4665784537792206,0.45231103897094727,0.4351786673069,0.34993384033441544,0.4665784537792206,0.45231103897094727,,,,0.00003,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed42/in_p__loss_p/lightning_logs/version_0/checkpoints/epoch=94-step=10925.ckpt
amass_clean,medium_100ep,seed1,in_p__loss_pk,p,pk,carepd_lodo_T-SDU-PD,lodo,the other three,T-SDU-PD,1,0.31128912046551704,0.4150521606206894,0.45089197158813477,0.4423477053642273,0.31128912046551704,0.4150521606206894,0.45089197158813477,,,,0.00001,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed1/in_p__loss_pk/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed2,in_p__loss_pk,p,pk,carepd_lodo_T-SDU-PD,lodo,the other three,T-SDU-PD,1,0.31645869463682175,0.421944926182429,0.46593454480171204,0.4374940097332001,0.31645869463682175,0.421944926182429,0.46593454480171204,,,,3e-6,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed2/in_p__loss_pk/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed42,in_p__loss_pk,p,pk,carepd_lodo_T-SDU-PD,lodo,the other three,T-SDU-PD,1,0.339815229177475,0.4530869722366333,0.4679204523563385,0.474245548248291,0.339815229177475,0.4530869722366333,0.4679204523563385,,,,0.0001,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed42/in_p__loss_pk/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed1,in_p__loss_pkd,p,pkd,carepd_lodo_T-SDU-PD,lodo,the other three,T-SDU-PD,1,0.27670909464359283,0.36894545952479046,0.37825629115104675,0.38690072298049927,0.27670909464359283,0.36894545952479046,0.37825629115104675,,,,3e-6,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed1/in_p__loss_pkd/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed2,in_p__loss_pkd,p,pkd,carepd_lodo_T-SDU-PD,lodo,the other three,T-SDU-PD,1,0.3065898269414902,0.4087864359219869,0.43356797099113464,0.40549516677856445,0.3065898269414902,0.4087864359219869,0.43356797099113464,,,,0.00001,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed2/in_p__loss_pkd/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed42,in_p__loss_pkd,p,pkd,carepd_lodo_T-SDU-PD,lodo,the other three,T-SDU-PD,1,0.3300255388021469,0.44003405173619586,0.48368406295776367,0.48075154423713684,0.3300255388021469,0.44003405173619586,0.48368406295776367,,,,0.0003,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed42/in_p__loss_pkd/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed1,in_pk__loss_p,pk,p,carepd_lodo_T-SDU-PD,lodo,the other three,T-SDU-PD,1,0.2892812117934227,0.3857082823912303,0.43677452206611633,0.427643358707428,0.2892812117934227,0.3857082823912303,0.43677452206611633,,,,3e-6,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed1/in_pk__loss_p/lightning_logs/version_0/checkpoints/epoch=94-step=10925.ckpt
amass_clean,medium_100ep,seed2,in_pk__loss_p,pk,p,carepd_lodo_T-SDU-PD,lodo,the other three,T-SDU-PD,1,0.3262392655014992,0.4349856873353322,0.5107738971710205,0.4612370431423187,0.3262392655014992,0.4349856873353322,0.5107738971710205,,,,3e-6,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed2/in_pk__loss_p/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed42,in_pk__loss_p,pk,p,carepd_lodo_T-SDU-PD,lodo,the other three,T-SDU-PD,1,0.31688572466373444,0.42251429955164593,0.4268976151943207,0.4082973897457123,0.31688572466373444,0.42251429955164593,0.4268976151943207,,,,3e-6,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed42/in_pk__loss_p/lightning_logs/version_0/checkpoints/epoch=94-step=10925.ckpt
amass_clean,medium_100ep,seed1,in_pk__loss_pk,pk,pk,carepd_lodo_T-SDU-PD,lodo,the other three,T-SDU-PD,1,0.3666823133826256,0.4889097511768341,0.48134085536003113,0.4612928330898285,0.3666823133826256,0.4889097511768341,0.48134085536003113,,,,0.00001,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed1/in_pk__loss_pk/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed2,in_pk__loss_pk,pk,pk,carepd_lodo_T-SDU-PD,lodo,the other three,T-SDU-PD,1,0.34953613579273224,0.4660481810569763,0.4630202353000641,0.45449358224868774,0.34953613579273224,0.4660481810569763,0.4630202353000641,,,,3e-6,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed2/in_pk__loss_pk/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed42,in_pk__loss_pk,pk,pk,carepd_lodo_T-SDU-PD,lodo,the other three,T-SDU-PD,1,0.31708189100027084,0.4227758546670278,0.45888257026672363,0.43444544076919556,0.31708189100027084,0.4227758546670278,0.45888257026672363,,,,0.00003,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed42/in_pk__loss_pk/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed1,in_pk__loss_pkd,pk,pkd,carepd_lodo_T-SDU-PD,lodo,the other three,T-SDU-PD,1,0.32863927632570267,0.4381857017676036,0.48254266381263733,0.43603116273880005,0.32863927632570267,0.4381857017676036,0.48254266381263733,,,,0.0003,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed1/in_pk__loss_pkd/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed2,in_pk__loss_pkd,pk,pkd,carepd_lodo_T-SDU-PD,lodo,the other three,T-SDU-PD,1,0.28422481194138527,0.37896641592184704,0.4352056682109833,0.44769829511642456,0.28422481194138527,0.37896641592184704,0.4352056682109833,,,,0.0001,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed2/in_pk__loss_pkd/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
amass_clean,medium_100ep,seed42,in_pk__loss_pkd,pk,pkd,carepd_lodo_T-SDU-PD,lodo,the other three,T-SDU-PD,1,0.31273262202739716,0.41697682936986286,0.49973881244659424,0.4762570858001709,0.31273262202739716,0.41697682936986286,0.49973881244659424,,,,0.0003,carepd_BMCLab_6fold_1,macro_f1_012,false,pretrain_v1_stats_train_clean.pt,runs/pretrain/amass_clean/medium_100ep/seed42/in_pk__loss_pkd/lightning_logs/version_0/checkpoints/epoch=99-step=11500.ckpt
